adresse;lat;lon
-1;45.0160281;4.8756161
-1;44.1974603;4.7308731
-1;45.5259491;4.8617996
-1;44.4815278;4.7604669
-1;44.3191764;4.7406489
-1;44.1829266;4.7517188
-1;44.1911599;4.7428773
-1;45.7392976;4.8228939
-1;44.988907;4.8822673
-1;44.1814812;4.753304
-1;44.2024583;4.7250625
-1;45.541263;4.8552074
-1;44.1958561;4.7339688
-1;44.1789168;4.7545327
-1;45.5465255;4.8368956
-1;44.1829049;4.7523466
-1;44.3007023;4.7467896
-1;44.2936164;4.7459271
-1;43.9024624;5.2929592
-1;43.9027756;5.2922897
-1;45.7440653;4.8589638
-1;44.8023939;-0.6168465
-1;49.6312076;-1.6187539
-1;49.6312183;-1.618901
-1;48.7585874;6.0355496
-1;43.8824714;5.3809056
-1;43.8825796;5.3810487
-1;43.8829864;5.3820098
-1;47.3548899;-0.7614986
-1;48.6794551;2.2029179
-1;48.8386609;2.3756008
-1;48.8377124;2.3737231
-1;48.7615328;2.3038894
-1;45.3597984;6.835432
-1;48.8770666;2.3095285
-1;48.8352115;2.3640077
-1;48.6852893;2.4281912
-1;48.5799693;7.718728
-1;48.5812707;7.7235273
-1;48.5807411;7.7231535
-1;48.5811501;7.7235645
-1;48.5805794;7.7219381
-1;48.5810619;7.7253985
-1;48.579523;7.7156961
-1;47.351628;-0.7634891
-1;47.3520909;-0.7581505
-1;47.3520402;-0.7621544
-1;47.3452624;-0.7607228
-1;46.1452131;-1.1724813
-1;46.9061585;6.3488358
-1;46.8997794;6.3553092
-1;49.4897436;0.1310999
-1;47.6128199;2.5218014
-1;48.3580563;7.5817107
-1;48.3581634;7.5812014
-1;46.1274673;3.4228338
-1;46.3690687;6.4797272
-1;46.3692719;6.4792274
-1;48.7256514;2.2653032
-1;49.4903617;0.1273222
-1;49.490255;0.1268669
-1;43.580834;7.1208963
-1;43.5830111;7.1276504
-1;45.7931283;4.8453206
-1;48.8787414;2.3126622
-1;43.9030595;5.2931578
-1;46.1582964;-1.1537358
-1;45.6206674;5.2222891
-1;45.6206613;5.2222221
-1;48.0027508;0.1933779
-1;43.2000812;2.3532832
-1;46.8054584;4.4776862
-1;43.5928346;7.1015622
-1;48.4141003;-4.4789491
-1;47.5989864;1.3087111
-1;48.8449519;2.3730154
-1;46.1798902;-1.3260583
-1;43.5806969;7.1220198
-1;45.7990505;4.8520675
-1;45.7991092;4.8518931
-1;45.7797292;5.1533185
-1;45.2899128;5.7670374
-1;48.3911712;-4.4852047
-1;43.015623;3.0559134
-1;47.2161554;-1.5658145
-1;47.2170594;-1.5647198
-1;47.2169304;-1.5630637
-1;47.2165919;-1.5618775
-1;47.7475409;-3.3647102
-1;47.7548648;-3.3631087
-1;47.7280997;-3.3701909
-1;47.216506;-1.561861
-1;48.2313737;7.1625822
-1;47.9724707;-1.5385401
-1;47.9723714;-1.538849
-1;47.9723122;-1.5387285
-1;47.9722574;-1.5387876
-1;43.0073794;3.0558
-1;43.0114742;3.0586232
-1;43.0089294;3.0546235
-1;44.8899337;-0.4450855
-1;44.8913206;-0.4457801
-1;44.8900273;-0.444856
-1;44.8907566;-0.4443931
-1;44.2007278;-1.228274
-1;44.2011583;-1.2283875
-1;44.2011872;-1.2284759
-1;44.2010663;-1.2283211
-1;44.9876947;4.5799859
-1;44.985507;4.5795527
-1;44.5688924;6.644775
-1;44.5681615;6.6635996
-1;44.5754815;6.6991338
-1;46.7308637;4.8365427
-1;50.140044;3.0121639
-1;44.8569347;-0.5274813
-1;44.8568789;-0.5269352
-1;50.574557;3.0747126
-1;46.8616553;-1.9103323
-1;43.5468813;7.0139455
-1;44.5381912;4.2927057
-1;44.6171124;4.3968111
-1;45.5031444;6.0433239
-1;45.5031067;6.0435141
-1;45.5031079;6.0430054
-1;46.331688;4.8189932
-1;45.2098661;5.6856585
-1;46.3255845;4.8068852
-1;45.9007693;4.8796406
-1;45.595734;5.2815529
-1;45.7655643;5.0850613
-1;46.344009;4.8228385
-1;46.3102331;4.7947152
-1;46.4135175;4.8609044
-1;45.8066214;5.0666995
-1;45.9102207;4.8479692
-1;45.8688271;4.9045625
-1;45.7932956;5.077386
-1;45.7680074;5.0839555
-1;45.2154903;5.6802795
-1;45.2157171;5.6796052
-1;45.6931176;5.0781517
-1;46.2594322;4.7940007
-1;47.6371573;6.8608159
-1;48.5758075;7.7482764
-1;48.5844048;7.7441127
-1;46.1416884;4.1081003
-1;43.6206931;3.9558843
-1;43.5936984;3.9179847
-1;43.5665585;3.8403708
-1;43.6218885;3.9567696
-1;43.6436818;3.9761294
-1;47.4447816;-0.4806374
-1;43.6662731;4.0061692
-1;43.6282148;3.9661541
-1;43.577182;3.8851213
-1;43.5992236;3.9309064
-1;43.5706142;3.8571619
-1;43.6035021;3.9405365
-1;43.6628895;4.0026329
-1;43.6538817;3.99188
-1;43.5877984;3.9048472
-1;43.5506475;3.8056285
-1;43.6120018;3.9477835
-1;43.6757127;4.0255351
-1;43.6601124;4.000588
-1;43.558014;3.8252565
-1;43.5627263;3.8307039
-1;43.5712137;3.8710837
-1;43.6732857;4.0183102
-1;43.6351135;3.9703625
-1;43.5682057;3.8465736
-1;43.6749909;4.0221709
-1;43.5544703;3.8209549
-1;43.5365787;3.7820458
-1;43.5207372;3.7562939
-1;43.4963617;3.7226025
-1;43.4736047;3.6472921
-1;43.5107299;3.7440116
-1;43.4513345;3.594483
-1;43.4751327;3.6506115
-1;43.3623491;3.3635828
-1;43.442517;3.5724461
-1;43.4521851;3.5995674
-1;44.2019488;-1.2292464
-1;48.7731823;2.2493757
-1;43.5830857;7.1287994
-1;43.5834498;7.1294922
-1;48.5767572;7.74953
-1;48.7013894;2.1799734
-1;45.7797666;3.0926805
-1;48.7267024;2.2567479
-1;45.7305869;3.1693983
-1;48.5814461;7.724971
-1;48.701553;2.1740972
-1;45.7304203;3.1692923
-1;48.8413638;2.2310586
-1;48.8528626;2.2262955
-1;48.5812093;7.7249466
-1;48.5817109;7.7233858
-1;48.6980634;2.1842759
-1;48.7263159;2.2577974
-1;48.5806891;7.7387879
-1;48.5816931;7.7249959
-1;48.5812896;7.7239008
-1;48.5814604;7.7245335
-1;48.5827125;7.7429674
-1;48.5820351;7.7248842
-1;48.5821507;7.7232574
-1;48.5822334;7.7245525
-1;48.5811767;7.7238988
-1;48.5752187;7.7548032
-1;48.5752997;7.7547656
-1;48.5753991;7.7547303
-1;48.5736702;7.7577072
-1;48.5736938;7.7574519
-1;48.5739493;7.7568294
-1;48.5737507;7.7565221
-1;48.5742099;7.7609534
-1;48.5744177;7.7610659
-1;48.5740553;7.7609967
-1;48.8149057;2.3208941
-1;48.5822369;7.7327907
-1;48.5892699;7.7354939
-1;48.5762635;7.7320494
-1;48.5805476;7.7313924
-1;48.5822465;7.7326417
-1;48.5759699;7.7287675
-1;45.5767683;6.7823262
-1;45.7794382;4.8410533
-1;43.2311272;3.1237055
-1;47.5774682;3.92695
-1;47.5689727;3.9315919
-1;46.3705255;6.4847506
-1;43.1917822;3.0695659
-1;43.2485304;3.1546257
-1;43.3107195;3.2513815
-1;43.1796563;3.0355988
-1;43.2775987;3.1841226
-1;43.3090658;3.2473575
-1;43.1803088;3.0237355
-1;47.2611799;-1.5460324
-1;48.0655794;-2.9658249
-1;48.8101009;2.3190626
-1;48.0704964;-0.7738381
-1;48.5924691;2.4415858
-1;48.6044377;2.4582758
-1;48.592917;2.4413313
-1;48.6042044;2.4562606
-1;48.5926765;2.441087
-1;48.5926586;2.4409157
-1;48.5934973;2.4411854
-1;48.5924314;2.4419137
-1;48.5927302;2.4413468
-1;48.5926608;2.4408465
-1;48.5930815;2.4413093
-1;43.0162928;3.049959
-1;43.0104458;3.0559311
-1;43.0122614;3.0570535
-1;44.8512927;-0.5229986
-1;49.1204801;6.1789829
-1;46.8947185;6.3638985
-1;47.5699541;-3.0784692
-1;43.1526632;3.1582461
-1;48.526001;-4.6075404
-1;48.5250017;-4.6016347
-1;48.727568;2.2806226
-1;48.7319466;2.2921974
-1;48.7292673;2.2883977
-1;48.7353747;2.295906
-1;48.729774;2.2883068
-1;48.7335801;2.2892021
-1;48.7325749;2.2862838
-1;48.7330633;2.2869003
-1;48.7346852;2.2956468
-1;48.7358188;2.2947695
-1;44.8467409;-0.5541613
-1;48.7359901;2.2983687
-1;48.732245;2.2889129
-1;48.7333902;2.2886392
-1;48.7345445;2.2853124
-1;48.732973;2.2865461
-1;48.7318952;2.2838698
-1;48.731483;2.269315
-1;48.7231724;2.2734308
-1;48.73043;2.2723906
-1;48.7301865;2.2707349
-1;48.7201704;2.2763325
-1;48.7262438;2.2759158
-1;48.7247473;2.2605249
-1;48.5611792;3.2921196
-1;48.5627222;3.2877394
-1;48.5641201;3.286555
-1;48.5605571;3.3024012
-1;48.5563054;3.3037412
-1;47.9955161;0.1938959
-1;47.9955039;0.1935647
-1;46.1502244;-1.2235171
-1;48.6698445;2.0442786
-1;46.1492658;-1.2215949
-1;46.1540329;-1.1978544
-1;46.1497809;-1.2231887
-1;47.6678137;-1.6608144
-1;48.4071144;-4.5224928
-1;47.2511247;-1.5564559
-1;43.4321191;-1.5968365
-1;48.3219695;0.3308122
-1;48.3218806;0.3306875
-1;48.0200826;0.1168761
-1;43.427639;-1.6028738
-1;49.2095365;-0.4303757
-1;49.2345077;-0.4468469
-1;50.6447976;3.0242351
-1;50.6391957;3.0333431
-1;50.6446026;3.028763
-1;50.6444902;3.026
-1;50.6444591;3.0290459
-1;46.3678037;-0.5976567
-1;48.4246501;1.513113
-1;44.8613639;-0.4902808
-1;44.8635844;-0.4919757
-1;46.4632753;-0.7971949
-1;45.4506365;4.7698695
-1;45.4506337;4.7695688
-1;47.5242447;7.4761456
-1;47.5242509;7.4764129
-1;43.7749799;4.432406
-1;43.7750729;4.4324061
-1;47.468643;-0.5531523
-1;47.4637244;-0.5517761
-1;44.376698;4.6932686
-1;49.1636534;-0.2339594
-1;49.1625767;-0.2347014
-1;49.1648784;-0.2329996
-1;42.3153527;9.5426031
-1;45.0055122;-1.1956679
-1;48.9392967;2.369251
-1;48.9373013;2.3721092
-1;48.9358118;2.37267
-1;48.9356681;2.37268
-1;48.9365058;2.369757
-1;48.9336302;2.371017
-1;48.9335261;2.3712224
-1;48.9336175;2.3706744
-1;48.9336142;2.3700804
-1;48.9299181;2.3607978
-1;48.9299273;2.3577987
-1;43.6806235;3.9211866
-1;43.6825427;3.926771
-1;43.6936694;3.9287792
-1;43.4312509;-1.5975581
-1;43.6782471;3.9356111
-1;43.5374974;1.4806969
-1;44.8572802;-0.5323517
-1;43.010397;3.0492426
-1;43.016983;3.0353561
-1;43.0133463;3.051416
-1;43.0209436;3.0340508
-1;43.0100838;3.0408767
-1;43.0139124;3.0415984
-1;43.0129926;3.0368437
-1;43.006911;3.0415555
-1;48.806008;2.6241451
-1;48.8076081;2.6231697
-1;48.8064887;2.6216287
-1;43.547855;7.0122698
-1;47.4820478;7.4750395
-1;45.7913951;4.8608949
-1;43.9307467;2.1621034
-1;43.9264532;2.1464964
-1;48.8178552;2.3171574
-1;44.8582844;1.7500697
-1;44.8582685;1.7501309
-1;46.4686611;-0.7968619
-1;46.4685427;-0.7968504
-1;43.913637;2.1385216
-1;43.9177472;2.1517915
-1;43.9269638;2.1536724
-1;43.9246664;2.1590723
-1;43.9225249;2.1627968
-1;43.9262452;2.1633286
-1;43.9376295;2.1815348
-1;43.9145179;2.1325171
-1;43.9194887;2.1309064
-1;43.926222;2.1305986
-1;43.9261457;2.1307797
-1;43.9190801;2.1261733
-1;47.2107723;-1.5461203
-1;47.2107932;-1.5460285
-1;47.2113038;-1.5449432
-1;47.2114821;-1.5454565
-1;47.211559;-1.5455198
-1;47.212469;-1.5451214
-1;47.2120474;-1.545581
-1;47.211735;-1.5442499
-1;47.2121632;-1.5454723
-1;47.2121111;-1.5443339
-1;47.2128701;-1.5450985
-1;47.211793;-1.5442773
-1;47.2128629;-1.5446863
-1;47.2116184;-1.544164
-1;47.2119331;-1.5443629
-1;47.2118833;-1.5439777
-1;47.2115563;-1.5443788
-1;47.2126085;-1.5429317
-1;45.6536504;6.5625774
-1;43.6958745;7.2550406
-1;43.6966121;7.2551082
-1;43.6970413;7.2550716
-1;43.6938973;7.2562294
-1;43.6937366;7.2565579
-1;43.6944494;7.26031
-1;43.6947024;7.2627078
-1;43.6950416;7.269318
-1;43.6952076;7.27277
-1;43.695716;7.2727681
-1;43.696348;7.2700429
-1;43.6967802;7.2650429
-1;43.6960313;7.2617798
-1;43.6959821;7.2619299
-1;43.6956489;7.2584796
-1;43.695264;7.2562054
-1;43.6983314;7.2554704
-1;45.7910942;4.8602905
-1;43.5856899;7.0908803
-1;43.5219771;6.9369705
-1;43.5118785;6.9374888
-1;43.5033661;6.9373514
-1;43.5068342;6.9430919
-1;43.5054963;6.9403868
-1;43.5068762;6.942239
-1;43.5073799;6.9418509
-1;45.2927611;3.3877306
-1;45.2930542;3.3874212
-1;45.2950303;3.3848561
-1;45.2951512;3.3848898
-1;44.544137;4.2934109
-1;49.4221467;2.82183
-1;49.4216389;2.8219912
-1;49.4214427;2.8221948
-1;44.8611233;-0.5209645
-1;49.4373562;2.0980065
-1;49.424255;2.8195679
-1;49.4359927;2.0977079
-1;49.4369528;2.0983766
-1;49.4366607;2.0997754
-1;49.4374479;2.0983699
-1;49.43655;2.0940957
-1;49.4372787;2.098909
-1;49.4376735;2.0984962
-1;48.174074;3.2933195
-1;45.7909444;4.859967
-1;48.1832658;3.287774
-1;43.6087923;7.1258562
-1;43.6372083;7.1399155
-1;43.6376621;7.1402338
-1;43.6389073;7.141397
-1;43.6409527;7.1429338
-1;43.6368826;7.1391113
-1;43.7206887;1.2988322
-1;43.298477;-0.5143109
-1;44.8595395;-0.5546211
-1;48.7165896;1.3691643
-1;48.7368565;1.3486065
-1;48.736908;1.3481183
-1;48.7197063;1.3485028
-1;47.6436951;-3.4484807
-1;48.6761699;-3.8516764
-1;47.8790244;1.9462155
-1;47.8803973;1.9343641
-1;43.5829091;7.1280556
-1;43.5813948;7.1263556
-1;43.5810503;7.1260115
-1;49.0208768;1.3902553
-1;49.0610714;1.4203886
-1;48.8151906;2.3218233
-1;50.6450859;3.0377249
-1;45.2937374;3.3851008
-1;43.5673499;1.5066966
-1;43.5846171;7.1229969
-1;43.5822003;7.1238321
-1;43.5839729;7.1238945
-1;43.5845513;7.1238216
-1;43.5885702;7.1233769
-1;43.5849475;7.1223361
-1;43.5859654;7.1216766
-1;43.5872451;7.1221511
-1;43.5872299;7.1215661
-1;43.5882751;7.1225618
-1;43.5924773;7.1243483
-1;45.7699671;4.8571667
-1;45.7683632;4.8492002
-1;45.4561144;6.1164754
-1;41.8897096;8.8023639
-1;41.8887171;8.8021421
-1;45.7973879;4.8582669
-1;48.819165;2.3191449
-1;48.7254974;2.2654554
-1;42.9077554;3.0275023
-1;45.7466594;4.9008041
-1;45.7492936;4.8971902
-1;48.8436284;2.3532879
-1;47.2160417;-1.5575911
-1;48.4377487;2.1601056
-1;43.9576664;4.8673697
-1;48.7313039;1.3707588
-1;47.2069624;-1.5914096
-1;43.5170431;5.4499516
-1;48.1212351;-1.7089056
-1;48.1214383;-1.709028
-1;47.2081276;-1.5906845
-1;47.2013212;-1.5911258
-1;48.8463204;2.3476782
-1;45.7880066;4.8530331
-1;48.7460764;1.9202722
-1;44.1228465;4.0846965
-1;45.7261072;4.8257129
-1;45.7261142;4.8264569
-1;43.6920017;7.2332739
-1;43.5574189;1.3804447
-1;48.1725475;3.2870786
-1;48.1722443;3.2872538
-1;44.557924;2.2553192
-1;44.5562758;2.2573189
-1;44.5569502;2.2564196
-1;44.5591307;2.2542948
-1;44.5592961;2.2538722
-1;43.6963008;7.2632268
-1;46.1586498;4.1806611
-1;50.7388058;1.6177323
-1;50.7670746;1.6288656
-1;50.7670711;1.6286698
-1;50.7621418;1.6335494
-1;45.4015059;4.3610451
-1;48.6720583;2.5383936
-1;45.7337362;4.7691293
-1;43.7011371;7.285601
-1;43.7003619;7.2873009
-1;43.6983837;7.2862333
-1;43.698661;7.2854538
-1;43.6973934;7.2837513
-1;43.6960585;7.2836653
-1;45.616607;4.8144567
-1;45.6078446;4.8086191
-1;47.5228297;7.4770046
-1;43.3998292;5.1030887
-1;43.5811061;7.1244231
-1;43.5794483;7.1240089
-1;43.584081;7.1263579
-1;43.584124;7.1248241
-1;49.7403282;0.3313138
-1;49.0012947;2.6392757
-1;49.0032786;2.628824
-1;48.9991417;2.6344196
-1;48.9923169;2.6207372
-1;48.9876939;2.6101513
-1;48.9815475;2.5963644
-1;49.0287269;2.5447222
-1;49.0283574;2.5498068
-1;49.029089;2.5574596
-1;49.0298327;2.5642481
-1;49.0304959;2.5763308
-1;49.0234972;2.583489
-1;49.0152296;2.5868167
-1;49.0127976;2.599647
-1;49.0116571;2.608733
-1;49.0091154;2.6151222
-1;49.0039653;2.6266128
-1;47.0206507;-0.9227681
-1;43.6385549;5.1010793
-1;44.8598941;-0.5373822
-1;48.9662893;2.364309
-1;50.7484849;1.5984237
-1;50.7426006;1.5967234
-1;49.0184343;2.3793067
-1;48.966242;2.3644321
-1;49.0101775;2.3838625
-1;48.9737808;2.3658197
-1;48.963674;2.3609459
-1;48.8590099;2.3516132
-1;47.2133077;-1.5565568
-1;45.7906092;4.839715
-1;48.8364956;2.3594164
-1;45.7897765;4.8566497
-1;43.4120355;3.6966962
-1;43.4120618;3.6969021
-1;45.1901007;4.15958
-1;46.3423512;-1.4383163
-1;49.0507586;-1.4417308
-1;49.0509185;-1.4408288
-1;49.0510031;-1.4415975
-1;49.0483764;-1.4446267
-1;45.7591453;4.8610972
-1;45.6876107;6.5687995
-1;49.0467786;-1.4450169
-1;49.0480411;-1.4445475
-1;49.0490036;-1.4446605
-1;49.040138;-1.4497797
-1;45.9915861;4.8233793
-1;48.3886074;-4.4803982
-1;48.3898516;-4.4838944
-1;44.0388118;4.8902898
-1;43.6738289;4.6064119
-1;43.672904;4.6057815
-1;45.7594143;4.8611144
-1;45.7596536;4.8611293
-1;48.8720999;2.3383769
-1;48.8720761;2.3383074
-1;43.9266417;2.1421224
-1;43.9281982;2.1437033
-1;43.9284141;2.1436986
-1;43.9289481;2.1446046
-1;43.9291873;2.1450875
-1;43.9287725;2.1451221
-1;43.9305707;2.145216
-1;43.929755;2.1476105
-1;43.9270179;2.1482503
-1;43.9274511;2.1479812
-1;43.9220081;2.149234
-1;43.9222394;2.1491998
-1;44.9457389;4.8417276
-1;44.9454028;4.852663
-1;43.6088969;1.401655
-1;43.5948535;3.9233157
-1;43.5949799;3.9236424
-1;45.2994313;3.3971102
-1;45.2991917;3.396673
-1;47.2040201;-1.5509602
-1;50.6178644;3.1738221
-1;47.204074;-1.5505547
-1;45.7334621;4.8647017
-1;48.6883645;6.1658822
-1;49.1735069;1.3401372
-1;48.4009377;-4.4621319
-1;47.0888804;-1.2770183
-1;48.1259774;-1.2163993
-1;48.1069704;-1.2076649
-1;43.5617637;1.3886293
-1;48.9851872;2.2649991
-1;45.4434637;4.3993654
-1;45.4434278;4.3995772
-1;44.860436;-0.5238362
-1;49.1063265;6.1661582
-1;48.8574974;2.3607346
-1;50.6160909;3.2116355
-1;48.8036075;2.3121032
-1;45.9538206;-0.8809397
-1;48.8018618;2.3185644
-1;43.5613084;1.388447
-1;43.5832099;7.1277589
-1;46.345848;-1.4306047
-1;44.2417835;5.0734345
-1;44.2416687;5.0731342
-1;45.9565317;4.7157013
-1;45.9727785;4.7172249
-1;45.9731314;4.7175122
-1;44.4626795;4.7587393
-1;47.1052216;4.7139235
-1;45.967345;4.7165926
-1;45.9800314;4.7360437
-1;45.7661615;4.7838683
-1;44.2388075;5.0745814
-1;44.242943;5.0834271
-1;44.4186304;4.9095617
-1;44.2423508;5.0727331
-1;44.2407979;5.0738576
-1;45.9775602;4.7378095
-1;44.2442836;5.0753197
-1;44.4183973;4.9042635
-1;45.9789736;4.7351764
-1;44.2417058;5.0748481
-1;44.243236;5.0726192
-1;46.2104956;-1.5131782
-1;48.8123992;2.3618328
-1;45.3917113;6.0743764
-1;45.3918055;6.0742223
-1;43.9256807;2.1445542
-1;43.9254956;2.1454051
-1;43.9253291;2.1453798
-1;43.9246799;2.1448315
-1;43.924954;2.1449388
-1;43.9238087;2.1435795
-1;43.923469;2.144888
-1;43.9247965;2.1475891
-1;43.9245489;2.147515
-1;43.9246619;2.1470838
-1;43.924653;2.1480915
-1;45.759353;4.8356521
-1;45.759163;4.8358519
-1;45.7599706;4.8355954
-1;43.5975845;7.0676274
-1;45.7397752;4.8922862
-1;44.9429148;4.8406436
-1;48.8571564;2.3629394
-1;48.8569627;2.3627998
-1;46.093933;0.8426992
-1;46.0938418;0.8427835
-1;48.1229479;-1.2060623
-1;45.7291853;4.8838316
-1;48.7768101;2.1297288
-1;48.7761492;2.1301752
-1;48.774933;2.1252046
-1;48.7876182;2.1331461
-1;48.7861353;2.1327059
-1;48.7690633;2.129143
-1;48.771269;2.1214214
-1;48.7674688;2.1181794
-1;48.7751264;2.1262536
-1;45.8066837;4.8596728
-1;45.8067733;4.8602119
-1;46.349048;6.6197259
-1;46.1865416;-1.3930014
-1;46.1866154;-1.3928026
-1;45.4434509;4.3994734
-1;46.2052972;-1.3677808
-1;48.8216465;-3.0594994
-1;45.8108165;4.8599706
-1;45.1896817;5.7262393
-1;45.1875139;5.7387539
-1;45.1897024;5.7263167
-1;47.314102;4.9220694
-1;47.3142241;4.9216526
-1;47.3139554;4.9216629
-1;43.822895;5.7843219
-1;45.0535921;5.8346972
-1;48.8921858;2.4074664
-1;48.847925;2.337895
-1;43.8199817;5.7941512
-1;48.7945119;2.3345506
-1;45.7599152;4.861976
-1;43.5946487;7.1253145
-1;-17.5336412;-149.5658976
-1;48.66924;6.1638125
-1;48.6719005;6.1612751
-1;48.6772612;6.1564689
-1;48.6774042;6.1565237
-1;48.6846686;6.1539322
-1;48.6839195;6.1507827
-1;48.6808554;6.1571195
-1;48.7057805;6.1622149
-1;45.7356853;4.8641887
-1;44.8468303;-0.5538048
-1;44.8473096;-0.5536036
-1;45.8974181;6.4855169
-1;48.8180638;2.3476914
-1;48.8183346;2.3478365
-1;48.8177505;2.3473703
-1;48.8178077;2.3474623
-1;48.8185622;2.3478949
-1;48.8182559;2.3477723
-1;45.5731857;5.3125602
-1;47.3890312;0.6938293
-1;45.7346827;4.8632504
-1;48.3781396;-4.4859772
-1;46.140534;6.3199005
-1;46.1406223;6.3199702
-1;47.3097457;4.8575813
-1;47.3094348;4.8577286
-1;45.7370608;4.8504283
-1;45.7352736;4.852324
-1;45.7373435;4.8524286
-1;45.7356849;4.8530795
-1;46.1425152;6.3192927
-1;46.1423024;6.319492
-1;48.6988472;6.1673711
-1;48.6988843;6.1674734
-1;48.6552321;6.1499135
-1;48.6553127;6.151152
-1;48.6976003;6.1685057
-1;48.6971415;2.0667394
-1;48.8732775;2.3332734
-1;48.8731969;2.3330741
-1;48.8732303;2.3334357
-1;47.236201;-1.5534966
-1;48.7115556;2.2447755
-1;47.2369259;-1.5510347
-1;46.8376143;-0.4942812
-1;-17.5354902;-149.5673952
-1;-17.5356445;-149.5687
-1;-17.5361653;-149.56864
-1;48.6991075;2.5059558
-1;48.6991179;2.5062696
-1;49.4533348;1.08573
-1;48.7498682;2.3045351
-1;43.5800254;7.1212381
-1;-12.7821288;45.227285
-1;47.3090585;4.8575507
-1;49.4486937;1.0938132
-1;-17.5324967;-149.5246704
-1;-17.5354461;-149.521674
-1;47.3949349;0.6785258
-1;43.6602098;7.1799926
-1;43.2945129;5.3860957
-1;48.8846217;2.3110262
-1;45.7375976;4.8617781
-1;43.9304274;2.152744
-1;44.8538089;-0.5561136
-1;48.911575;2.3217557
-1;48.8709591;2.3163966
-1;45.7324235;4.885169
-1;45.7240728;4.8719966
-1;48.8537597;2.4246147
-1;47.0888913;5.494183
-1;49.5294345;0.3418466
-1;49.5296301;0.3429856
-1;46.8102223;1.7007187
-1;46.7924249;1.7378659
-1;46.8100217;1.7004058
-1;48.2751331;1.8552453
-1;48.5908751;7.7521218
-1;48.5706446;7.7759534
-1;-17.5256645;-149.5180877
-1;-17.521897;-149.5260538
-1;-17.5268879;-149.5313991
-1;45.7743686;4.9364193
-1;47.2948532;6.2379545
-1;43.6734528;4.6066975
-1;4.93712;-52.3261179
-1;43.6549723;1.5229299
-1;43.6621487;1.5117622
-1;45.8900954;6.7110921
-1;46.271548;6.361612
-1;47.0995724;-1.3063298
-1;47.0996556;-1.3064502
-1;50.726712;3.1511951
-1;50.7249449;3.1506111
-1;50.72446;3.1541522
-1;50.7241282;3.1573622
-1;50.7261462;3.153874
-1;50.7255468;3.1568513
-1;50.7226807;3.1594905
-1;50.7215735;3.1593484
-1;50.7303806;3.1399614
-1;46.1247466;3.4191446
-1;48.6934545;6.1752497
-1;48.6927816;6.1761636
-1;48.6944371;6.1820873
-1;48.6944689;6.1821934
-1;48.693592;6.1721067
-1;48.6920586;6.1723079
-1;48.692084;6.1725772
-1;46.759433;4.4811027
-1;43.9342407;4.8317673
-1;45.1912153;5.7145148
-1;45.1912635;5.7144908
-1;49.1598644;1.3327488
-1;49.1729701;1.3366229
-1;48.6806962;5.8600484
-1;49.2039291;6.9528129
-1;43.6943557;7.2795496
-1;48.8574628;2.3377072
-1;48.8574126;2.3379717
-1;47.1999038;-1.5676005
-1;48.7045125;2.0379301
-1;48.8442535;2.3346584
-1;48.9332431;2.4554061
-1;49.2474587;1.4188629
-1;48.8559393;2.3516854
-1;43.5981984;7.0925566
-1;50.7171336;3.1674829
-1;48.8730815;2.4401833
-1;48.8684174;2.4436697
-1;48.8732332;2.4455717
-1;43.9412223;4.903359
-1;50.7198082;3.1610654
-1;48.8561308;2.352486
-1;44.4196668;6.0213734
-1;50.7274839;3.1488429
-1;50.7272421;3.1493864
-1;46.0793903;6.4075261
-1;43.1231892;5.8227518
-1;43.1242347;5.8227862
-1;44.8449533;-0.5781695
-1;44.845251;-0.5777309
-1;47.3630777;4.899741
-1;47.3627037;4.902487
-1;47.3618598;4.8982134
-1;45.7305321;4.8879799
-1;45.7304207;4.8879665
-1;45.7306791;4.8869754
-1;45.7304399;4.8875776
-1;47.2097819;-1.5924664
-1;47.209787;-1.5927535
-1;45.7318745;4.8880476
-1;45.7308761;4.8879276
-1;45.7389642;4.8925336
-1;46.2767595;6.2472805
-1;46.2769229;6.2469915
-1;-17.5592406;-149.6086242
-1;-17.5594194;-149.6088545
-1;-17.5604209;-149.6104656
-1;-17.560568;-149.6106564
-1;-17.5606085;-149.609995
-1;48.4331392;0.8919856
-1;43.3025111;5.3697186
-1;48.7029898;6.1815716
-1;48.6786939;6.1678602
-1;48.6787445;6.1677806
-1;48.6790614;6.1675556
-1;48.6655852;6.1650836
-1;48.665672;6.1649166
-1;48.6657724;6.1646424
-1;48.6658532;6.1644679
-1;48.6923396;6.1849943
-1;48.6922379;6.1844598
-1;48.6917267;6.1843304
-1;48.6885394;6.1668198
-1;48.9591364;2.1886406
-1;48.6834349;6.1727551
-1;43.377336;5.3598817
-1;44.7825295;-0.6285348
-1;48.698275;6.1782734
-1;47.4647205;-0.5540474
-1;47.4646098;-0.5540301
-1;48.852276;2.6015483
-1;44.0376608;5.0004036
-1;44.0377337;5.0017234
-1;44.0386826;5.0062089
-1;48.6965924;6.1744353
-1;48.6941196;6.1763004
-1;49.5249624;0.3598372
-1;49.5000838;0.1593013
-1;43.8781091;-0.5134482
-1;43.8778863;-0.5125162
-1;43.8897403;-0.4968002
-1;43.88958;-0.4979049
-1;43.8891053;-0.499466
-1;43.8894974;-0.499427
-1;43.8890762;-0.5001818
-1;43.8883802;-0.5005124
-1;43.8908613;-0.501175
-1;48.6067936;7.7493038
